MONTH_YEAR,TOTAL_LISTINGS,PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,ACTIVE_LISTINGS_RATE,TRUE_MIN_PRICE_ACTIVE_LISTINGS,TRUE_MAX_PRICE_ACTIVE_LISTINGS,TRUE_AVG_PRICE_ACTIVE_LISTINGS,TRUE_MEDIAN_PRICE_ACTIVE_LISTINGS,TOTAL_DISTINCT_HOSTS,TOTAL_SUPERHOST_COUNT,TRUE_AVG_REVIEW_SCORE_RATING,PERCENTAGE_CHANGE_ACTIVE,PERCENTAGE_CHANGE_INACTIVE,TOTAL_NUMBER_OF_STAYS,AVG_REV
04_2021,9,Boat,Entire home/apt,4,100.000000,325,1700,482.110638,365.000,6,2,92.324873,0%,,78,6693.222222
05_2020,10,Boat,Entire home/apt,4,100.000000,250,1699,426.816000,325.000,7,2,97.514851,11%,,67,3210.100000
06_2020,10,Boat,Entire home/apt,4,100.000000,249,1700,426.676000,325.000,7,2,97.514851,0%,,34,1173.400000
07_2020,9,Boat,Entire home/apt,4,100.000000,248,1701,438.105263,325.000,7,2,98.176471,-10%,,20,985.222222
08_2020,9,Boat,Entire home/apt,4,100.000000,260,1700,459.641026,365.000,7,2,97.989247,0%,,26,2145.444444
09_2020,11,Boat,Entire home/apt,4,100.000000,260,1700,477.770751,365.000,8,2,97.594059,22%,,64,4836.727273
10_2020,12,Boat,Entire home/apt,4,100.000000,325,1700,487.593156,365.000,7,2,97.665000,9%,,175,9793.666667
11_2020,7,Boat,Entire home/apt,4,100.000000,326,1700,507.936782,365.000,6,2,99.492063,-42%,,41,2804.428571
12_2020,7,Boat,Entire home/apt,4,100.000000,326,1700,511.890805,365.000,6,2,95.000000,0%,,70,5967.142857
01_2021,1,Boat,Entire home/apt,5,100.000000,900,900,900.000000,900.000,1,1,,,,0,0.000000
02_2021,1,Boat,Entire home/apt,5,100.000000,900,900,900.000000,900.000,1,1,,0%,,0,0.000000
03_2021,1,Boat,Entire home/apt,5,100.000000,900,900,900.000000,900.000,1,1,,0%,,0,0.000000
04_2021,1,Boat,Entire home/apt,5,100.000000,900,900,900.000000,900.000,1,1,,0%,,0,0.000000
05_2020,1,Boat,Entire home/apt,5,100.000000,299,299,299.000000,299.000,1,1,,0%,,0,0.000000
06_2020,1,Boat,Entire home/apt,5,100.000000,299,299,299.000000,299.000,1,1,,0%,,0,0.000000
07_2020,1,Boat,Entire home/apt,5,100.000000,299,299,299.000000,299.000,1,1,,0%,,0,0.000000
08_2020,1,Boat,Entire home/apt,5,100.000000,399,399,399.000000,399.000,1,1,,0%,,0,0.000000
09_2020,1,Boat,Entire home/apt,5,100.000000,399,399,399.000000,399.000,1,1,,0%,,0,0.000000
10_2020,1,Boat,Entire home/apt,5,100.000000,399,399,399.000000,399.000,1,1,,0%,,0,0.000000
11_2020,1,Boat,Entire home/apt,5,100.000000,399,399,399.000000,399.000,1,1,,0%,,0,0.000000
12_2020,1,Boat,Entire home/apt,5,100.000000,900,900,900.000000,900.000,1,1,,0%,,30,27000.000000
01_2021,4,Boat,Entire home/apt,6,100.000000,395,1400,823.107143,595.000,3,1,93.035294,,,45,9110.000000
02_2021,3,Boat,Entire home/apt,6,100.000000,395,1400,856.762295,1200.000,2,1,96.537313,-25%,,12,4126.666667
03_2021,3,Boat,Entire home/apt,6,100.000000,395,1400,856.762295,1200.000,2,1,97.358209,0%,,10,3528.333333
04_2021,5,Boat,Entire home/apt,6,100.000000,395,1400,833.741259,1200.000,4,1,97.608108,67%,,15,3497.000000
05_2020,5,Boat,Entire home/apt,6,100.000000,395,1300,858.863946,1100.000,4,1,95.500000,0%,,6,1118.000000
06_2020,5,Boat,Entire home/apt,6,100.000000,395,1300,858.741497,1100.000,4,1,96.086957,0%,,11,2357.000000
07_2020,5,Boat,Entire home/apt,6,100.000000,395,1300,858.659864,1099.000,4,1,96.086957,0%,,31,6894.200000
08_2020,5,Boat,Entire home/apt,6,100.000000,395,1300,821.326531,1100.000,4,1,96.086957,0%,,24,3300.000000
09_2020,6,Boat,Entire home/apt,6,100.000000,395,1300,823.187919,960.000,5,1,96.086957,20%,,24,3324.166667
10_2020,6,Boat,Entire home/apt,6,100.000000,395,2500,843.859060,1100.000,5,1,96.086957,0%,,83,16572.500000
11_2020,5,Boat,Entire home/apt,6,100.000000,395,1400,784.642857,595.000,4,1,95.764706,-17%,,44,7209.000000
12_2020,4,Boat,Entire home/apt,6,100.000000,395,1400,823.107143,595.000,3,1,95.482353,-20%,,72,16350.000000
01_2021,1,Boat,Entire home/apt,10,100.000000,23929,23929,23929.000000,23929.000,1,1,,,,15,358935.000000
02_2021,1,Boat,Entire home/apt,10,100.000000,23571,23571,23571.000000,23571.000,1,1,,0%,,17,400707.000000
03_2021,1,Boat,Entire home/apt,10,100.000000,22500,22500,22500.000000,22500.000,1,1,,0%,,30,675000.000000
11_2020,1,Boat,Entire home/apt,10,100.000000,22500,22500,22500.000000,22500.000,1,1,,0%,,24,540000.000000
12_2020,1,Boat,Entire home/apt,10,100.000000,22500,22500,22500.000000,22500.000,1,1,,0%,,20,450000.000000
05_2020,2,Boat,Private room,2,100.000000,130,387,224.684211,130.000,2,1,100.000000,,,30,1950.000000
06_2020,2,Boat,Private room,2,100.000000,130,388,225.052632,130.000,2,1,100.000000,0%,,30,1950.000000
07_2020,1,Boat,Private room,2,100.000000,131,131,131.000000,131.000,1,1,100.000000,-50%,,30,3930.000000
05_2020,2,Boat,Private room,3,100.000000,150,600,375.000000,375.000,2,1,99.000000,,,60,11250.000000
06_2020,2,Boat,Private room,3,100.000000,150,601,375.500000,375.500,2,1,99.000000,0%,,60,11265.000000
07_2020,2,Boat,Private room,3,100.000000,149,600,374.500000,374.500,2,1,99.000000,0%,,60,11235.000000
05_2020,1,Boat,Private room,5,100.000000,83,83,83.000000,83.000,1,1,,,,30,2490.000000
06_2020,1,Boat,Private room,5,100.000000,83,83,83.000000,83.000,1,1,,0%,,30,2490.000000
05_2020,1,Boat,Private room,6,100.000000,598,598,598.000000,598.000,1,1,100.000000,,,30,17940.000000
06_2020,1,Boat,Private room,6,100.000000,599,599,599.000000,599.000,1,1,100.000000,0%,,30,17970.000000
05_2020,1,Boat,Shared room,2,100.000000,249,249,249.000000,249.000,1,1,,,,30,7470.000000
06_2020,1,Boat,Shared room,2,100.000000,250,250,250.000000,250.000,1,1,,0%,,30,7500.000000
05_2020,1,Boutique hotel,Entire home/apt,2,100.000000,269,269,269.000000,269.000,1,1,60.000000,,,1,269.000000
06_2020,1,Boutique hotel,Entire home/apt,2,100.000000,269,269,269.000000,269.000,1,1,60.000000,0%,,0,0.000000
07_2020,1,Boutique hotel,Entire home/apt,2,100.000000,270,270,270.000000,270.000,1,1,60.000000,0%,,0,0.000000
05_2020,11,Boutique hotel,Hotel room,1,100.000000,44,199,135.975643,148.000,9,5,93.300406,,,80,499.818182
06_2020,11,Boutique hotel,Hotel room,1,100.000000,44,199,136.185386,149.000,9,5,92.806495,0%,,76,460.363636
07_2020,9,Boutique hotel,Hotel room,1,100.000000,45,198,129.100334,139.000,7,4,92.580268,-18%,,95,978.555556
05_2020,102,Boutique hotel,Hotel room,2,100.000000,75,1650,252.661147,200.000,28,14,93.191236,,,498,1818.892157
06_2020,94,Boutique hotel,Hotel room,2,100.000000,80,1651,259.380188,199.000,27,13,93.057423,-8%,,503,2194.978723
07_2020,70,Boutique hotel,Hotel room,2,100.000000,55,1649,264.445959,200.000,25,11,92.906203,-26%,,398,2027.571429
05_2020,16,Boutique hotel,Hotel room,3,100.000000,80,499,196.524802,199.000,13,5,95.010256,,,215,2691.250000
06_2020,16,Boutique hotel,Hotel room,3,100.000000,80,499,196.347222,198.000,13,5,95.087179,0%,,202,2772.062500
07_2020,14,Boutique hotel,Hotel room,3,100.000000,80,500,199.368113,198.000,11,3,93.729600,-13%,,191,2613.857143
05_2020,8,Boutique hotel,Hotel room,4,100.000000,150,380,241.000000,230.000,7,5,93.335391,,,56,1526.625000
06_2020,8,Boutique hotel,Hotel room,4,100.000000,150,379,240.505263,229.000,7,5,93.211934,0%,,55,1334.625000
07_2020,5,Boutique hotel,Hotel room,4,100.000000,150,359,214.428571,198.000,5,4,93.392857,-38%,,65,2608.600000
05_2020,1,Boutique hotel,Hotel room,6,100.000000,188,188,188.000000,188.000,1,1,95.000000,,,2,376.000000
06_2020,1,Boutique hotel,Hotel room,6,100.000000,189,189,189.000000,189.000,1,1,95.000000,0%,,1,189.000000
05_2020,8,Boutique hotel,Private room,1,100.000000,51,199,105.851206,100.000,7,4,97.054054,,,150,1586.250000
06_2020,8,Boutique hotel,Private room,1,100.000000,50,199,105.198391,100.000,7,4,97.054054,0%,,161,1732.125000
07_2020,7,Boutique hotel,Private room,1,100.000000,50,198,107.919225,98.000,7,4,95.384045,-13%,,133,1672.285714
05_2020,80,Boutique hotel,Private room,2,100.000000,49,499,199.301048,201.000,27,13,93.742729,,,642,1216.812500
06_2020,87,Boutique hotel,Private room,2,100.000000,49,499,197.750636,200.000,27,13,93.987717,9%,,904,1886.402299
07_2020,80,Boutique hotel,Private room,2,100.000000,49,500,208.384705,238.000,27,14,93.885514,-8%,,733,1535.662500
05_2020,15,Boutique hotel,Private room,3,100.000000,110,419,236.874365,219.000,9,4,85.556595,,,100,1533.266667
06_2020,15,Boutique hotel,Private room,3,100.000000,110,419,236.431472,219.000,9,4,85.114125,0%,,212,3781.266667
07_2020,16,Boutique hotel,Private room,3,100.000000,69,420,252.354559,305.000,10,4,82.106748,7%,,150,1225.312500
05_2020,8,Boutique hotel,Private room,4,100.000000,150,459,318.109091,331.000,6,3,96.785714,,,2,62.375000
06_2020,8,Boutique hotel,Private room,4,100.000000,150,459,318.018182,330.000,6,3,96.785714,0%,,5,209.375000
07_2020,10,Boutique hotel,Private room,4,100.000000,69,460,304.251429,330.000,7,3,97.047619,25%,,120,2179.900000
05_2020,2,Boutique hotel,Private room,5,100.000000,189,375,317.769231,375.000,2,1,61.538462,,,0,0.000000
06_2020,2,Boutique hotel,Private room,5,100.000000,190,375,318.076923,375.000,2,1,61.538462,0%,,2,190.000000
07_2020,2,Boutique hotel,Private room,5,100.000000,188,375,317.461538,375.000,2,1,61.538462,0%,,1,94.000000
05_2020,3,Boutique hotel,Private room,6,100.000000,150,625,328.750000,415.000,3,3,83.062500,,,5,901.666667
06_2020,3,Boutique hotel,Private room,6,100.000000,150,625,329.312500,416.000,3,3,83.062500,0%,,26,4770.666667
07_2020,3,Boutique hotel,Private room,6,100.000000,150,625,328.750000,415.000,3,3,83.062500,0%,,21,2880.000000
05_2020,2,Bungalow,Entire home/apt,1,100.000000,47,151,116.333333,151.000,2,1,72.000000,,,31,780.500000
06_2020,2,Bungalow,Entire home/apt,1,100.000000,49,151,117.000000,151.000,2,1,72.000000,0%,,31,810.500000
07_2020,1,Bungalow,Entire home/apt,1,100.000000,150,150,150.000000,150.000,1,1,,-50%,,1,150.000000
05_2020,21,Bungalow,Entire home/apt,2,100.000000,51,194,116.513986,115.000,21,11,95.667883,,,456,2661.571429
06_2020,21,Bungalow,Entire home/apt,2,100.000000,51,195,116.986014,116.000,21,11,95.667883,0%,,437,2632.428571
07_2020,18,Bungalow,Entire home/apt,2,100.000000,50,196,113.546875,116.000,18,8,94.348361,-14%,,409,2566.166667
05_2020,5,Bungalow,Entire home/apt,3,100.000000,90,181,139.481481,126.000,5,1,84.434783,,,119,3072.200000
06_2020,5,Bungalow,Entire home/apt,3,100.000000,90,180,139.481481,124.000,5,1,84.434783,0%,,109,2688.000000
07_2020,6,Bungalow,Entire home/apt,3,100.000000,76,180,132.769231,125.000,6,1,83.873418,20%,,124,2630.666667
05_2020,22,Bungalow,Entire home/apt,4,100.000000,75,651,221.257042,170.000,22,8,96.485981,,,506,4922.909091
06_2020,22,Bungalow,Entire home/apt,4,100.000000,75,649,220.042254,170.000,22,8,96.485981,0%,,488,4975.227273
07_2020,16,Bungalow,Entire home/apt,4,100.000000,98,401,182.688995,136.000,16,7,96.580645,-27%,,334,4220.062500
05_2020,15,Bungalow,Entire home/apt,5,100.000000,103,600,175.603774,145.000,15,8,95.959559,,,286,4356.533333
06_2020,15,Bungalow,Entire home/apt,5,100.000000,102,599,175.474843,145.000,15,8,95.959559,0%,,333,4940.266667
07_2020,13,Bungalow,Entire home/apt,5,100.000000,102,360,167.263514,145.000,13,7,96.210728,-13%,,241,3493.230769
05_2020,23,Bungalow,Entire home/apt,6,100.000000,70,807,253.016575,207.000,20,5,79.671096,,,422,6957.434783
06_2020,20,Bungalow,Entire home/apt,6,100.000000,69,699,251.350975,208.000,17,5,79.622074,-13%,,464,8518.350000
07_2020,15,Bungalow,Entire home/apt,6,100.000000,70,524,223.010601,170.000,14,4,72.892377,-25%,,317,6829.600000
05_2020,5,Bungalow,Entire home/apt,7,100.000000,245,600,389.400000,351.000,5,1,95.000000,,,150,11682.000000
06_2020,6,Bungalow,Entire home/apt,7,100.000000,140,601,334.025974,350.000,6,2,91.076923,20%,,160,9095.000000
07_2020,6,Bungalow,Entire home/apt,7,100.000000,139,600,333.805195,350.000,6,2,91.076923,0%,,179,10396.833333
05_2020,8,Bungalow,Entire home/apt,8,100.000000,181,1000,616.647059,580.000,7,3,99.800000,,,136,9033.750000
06_2020,8,Bungalow,Entire home/apt,8,100.000000,180,1002,617.418301,581.000,7,3,99.800000,0%,,182,12633.000000
07_2020,7,Bungalow,Entire home/apt,8,100.000000,180,988,634.261538,580.000,6,2,99.800000,-13%,,137,10096.571429
05_2020,4,Bungalow,Entire home/apt,9,100.000000,160,801,396.412698,373.000,4,2,91.948718,,,70,9205.000000
06_2020,3,Bungalow,Entire home/apt,9,100.000000,160,799,390.716981,350.000,3,1,91.241379,-25%,,90,13090.000000
07_2020,2,Bungalow,Entire home/apt,9,100.000000,346,799,497.000000,346.000,2,1,93.000000,-33%,,60,17175.000000
05_2020,2,Bungalow,Entire home/apt,10,100.000000,600,900,840.000000,900.000,2,1,100.000000,,,30,13500.000000
06_2020,2,Bungalow,Entire home/apt,10,100.000000,599,901,840.600000,901.000,2,1,100.000000,0%,,22,9911.000000
07_2020,2,Bungalow,Entire home/apt,10,100.000000,600,900,840.000000,900.000,2,1,100.000000,0%,,30,13500.000000
05_2020,1,Bungalow,Entire home/apt,12,100.000000,480,480,480.000000,480.000,1,2,80.000000,,,1,480.000000
06_2020,1,Bungalow,Entire home/apt,12,100.000000,481,481,481.000000,481.000,1,2,80.000000,0%,,1,481.000000
07_2020,1,Bungalow,Entire home/apt,12,100.000000,480,480,480.000000,480.000,1,2,80.000000,0%,,3,1440.000000
05_2020,2,Bungalow,Entire home/apt,16,100.000000,300,334,317.000000,317.000,1,2,93.000000,,,1,167.000000
06_2020,2,Bungalow,Entire home/apt,16,100.000000,300,333,316.500000,316.500,1,2,93.000000,0%,,1,166.500000
07_2020,2,Bungalow,Entire home/apt,16,100.000000,300,334,317.000000,317.000,1,2,93.000000,0%,,6,951.000000
05_2020,17,Bungalow,Private room,1,100.000000,34,250,50.771020,44.000,14,5,90.054830,,,217,899.764706
06_2020,16,Bungalow,Private room,1,100.000000,34,250,51.291985,46.000,13,5,89.916667,-6%,,227,982.187500
07_2020,17,Bungalow,Private room,1,100.000000,35,250,49.892734,40.000,14,5,91.271144,6%,,226,911.294118
05_2020,47,Bungalow,Private room,2,100.000000,31,126,60.232443,51.000,35,13,88.060584,,,800,1049.531915
06_2020,47,Bungalow,Private room,2,100.000000,30,124,60.042619,51.000,35,14,88.139420,0%,,705,950.106383
07_2020,42,Bungalow,Private room,2,100.000000,30,126,60.411765,53.000,31,13,88.153160,-11%,,665,1032.000000
05_2020,5,Bungalow,Private room,3,100.000000,45,99,76.435185,80.000,5,1,98.356164,,,97,1377.000000
06_2020,5,Bungalow,Private room,3,100.000000,45,100,76.657407,80.000,5,1,98.356164,0%,,97,1377.000000
07_2020,4,Bungalow,Private room,3,100.000000,49,100,74.587719,80.000,4,1,100.000000,-20%,,66,1273.500000
05_2020,8,Bungalow,Private room,4,100.000000,52,200,67.612150,69.000,5,3,83.782813,,,120,1184.125000
06_2020,8,Bungalow,Private room,4,100.000000,51,200,67.744548,69.000,5,3,83.782813,0%,,68,793.125000
07_2020,7,Bungalow,Private room,4,100.000000,52,100,67.198438,69.000,4,3,83.782813,-13%,,61,710.857143
05_2020,1,Bungalow,Private room,5,100.000000,70,70,70.000000,70.000,1,1,,,,1,70.000000
06_2020,1,Bungalow,Private room,5,100.000000,69,69,69.000000,69.000,1,1,,0%,,1,69.000000
07_2020,1,Bungalow,Private room,5,100.000000,70,70,70.000000,70.000,1,1,,0%,,1,70.000000
06_2020,1,Bus,Entire home/apt,4,100.000000,152,152,152.000000,152.000,1,1,,,,0,0.000000
07_2020,1,Bus,Entire home/apt,4,100.000000,151,151,151.000000,151.000,1,1,,0%,,0,0.000000
08_2020,1,Bus,Entire home/apt,4,100.000000,106,106,106.000000,106.000,1,1,,0%,,1,106.000000
09_2020,1,Bus,Entire home/apt,4,100.000000,106,106,106.000000,106.000,1,1,,0%,,0,0.000000
10_2020,1,Bus,Entire home/apt,4,100.000000,106,106,106.000000,106.000,1,1,,0%,,0,0.000000
11_2020,1,Bus,Entire home/apt,4,100.000000,106,106,106.000000,106.000,1,1,,0%,,0,0.000000
06_2020,1,Bus,Private room,2,100.000000,45,45,45.000000,45.000,1,1,,,,30,1350.000000
07_2020,1,Bus,Private room,2,100.000000,46,46,46.000000,46.000,1,1,,0%,,14,644.000000
06_2020,1,Cabin,Entire home/apt,1,100.000000,69,69,69.000000,69.000,1,1,100.000000,,,19,1311.000000
07_2020,1,Cabin,Entire home/apt,1,100.000000,70,70,70.000000,70.000,1,1,100.000000,0%,,30,2100.000000
05_2020,24,Cabin,Entire home/apt,2,100.000000,64,240,130.408784,122.000,24,19,97.803846,,,420,2547.708333
06_2020,25,Cabin,Entire home/apt,2,100.000000,60,245,122.002950,122.000,24,19,97.283828,4%,,376,2106.520000
07_2020,24,Cabin,Entire home/apt,2,100.000000,60,246,122.879747,120.000,23,18,97.142857,-4%,,448,2447.666667
05_2020,3,Cabin,Entire home/apt,3,100.000000,70,100,89.666667,99.000,3,3,97.000000,,,64,2073.666667
06_2020,3,Cabin,Entire home/apt,3,100.000000,69,100,89.000000,98.000,3,3,97.000000,0%,,62,2026.000000
07_2020,3,Cabin,Entire home/apt,3,100.000000,70,100,89.666667,99.000,3,3,97.000000,0%,,68,2176.666667
05_2020,5,Cabin,Entire home/apt,4,100.000000,128,184,132.422535,129.000,5,1,94.836066,,,94,2863.000000
06_2020,5,Cabin,Entire home/apt,4,100.000000,127,450,177.707317,129.000,5,2,95.000000,0%,,94,4446.800000
07_2020,5,Cabin,Entire home/apt,4,100.000000,128,450,178.146341,129.000,5,2,95.000000,0%,,150,5892.000000
05_2020,3,Cabin,Entire home/apt,5,100.000000,200,320,231.111111,220.000,3,3,96.111111,,,3,253.333333
06_2020,3,Cabin,Entire home/apt,5,100.000000,200,320,231.111111,220.000,3,3,96.111111,0%,,34,3493.333333
07_2020,3,Cabin,Entire home/apt,5,100.000000,200,320,231.111111,220.000,3,3,96.111111,0%,,52,4306.666667
05_2020,4,Cabin,Entire home/apt,6,100.000000,198,501,309.400000,250.000,4,3,82.800000,,,52,4872.500000
06_2020,3,Cabin,Entire home/apt,6,100.000000,198,400,261.500000,224.000,3,2,79.500000,-25%,,16,1764.000000
07_2020,3,Cabin,Entire home/apt,6,100.000000,198,400,261.500000,224.000,3,2,89.500000,0%,,20,2130.000000
05_2020,1,Cabin,Entire home/apt,7,100.000000,160,160,160.000000,160.000,1,1,99.000000,,,30,4800.000000
06_2020,1,Cabin,Entire home/apt,7,100.000000,161,161,161.000000,161.000,1,1,99.000000,0%,,3,483.000000
07_2020,1,Cabin,Entire home/apt,7,100.000000,160,160,160.000000,160.000,1,1,99.000000,0%,,4,640.000000
05_2020,5,Cabin,Entire home/apt,8,100.000000,180,519,323.469388,250.000,5,5,98.342857,,,42,2090.400000
06_2020,5,Cabin,Entire home/apt,8,100.000000,180,520,323.469388,250.000,5,5,97.285714,0%,,52,2734.000000
07_2020,4,Cabin,Entire home/apt,8,100.000000,180,520,326.829787,350.000,4,5,96.468085,-20%,,82,5607.250000
05_2020,3,Cabin,Private room,1,100.000000,35,49,43.666667,47.000,1,2,68.333333,,,52,830.666667
06_2020,3,Cabin,Private room,1,100.000000,35,49,43.333333,46.000,1,2,68.333333,0%,,49,776.666667
07_2020,3,Cabin,Private room,1,100.000000,36,49,44.000000,47.000,1,2,68.333333,0%,,37,569.666667
05_2020,9,Cabin,Private room,2,100.000000,47,285,114.866450,120.000,9,5,94.205212,,,125,1483.000000
06_2020,11,Cabin,Private room,2,100.000000,48,300,114.822981,100.000,11,6,94.422360,22%,,162,1482.909091
07_2020,13,Cabin,Private room,2,100.000000,49,300,115.240000,100.000,13,6,94.422360,18%,,172,1374.538462
05_2020,1,Cabin,Private room,6,100.000000,3453,3453,3453.000000,3453.000,1,1,,,,30,103590.000000
06_2020,1,Cabin,Private room,6,100.000000,3452,3452,3452.000000,3452.000,1,1,,0%,,30,103560.000000
07_2020,1,Cabin,Private room,6,100.000000,3453,3453,3453.000000,3453.000,1,1,,0%,,30,103590.000000
01_2021,3,Camper/RV,Entire home/apt,2,100.000000,49,71,64.302326,70.000,3,1,100.000000,,,80,1663.333333
02_2021,3,Camper/RV,Entire home/apt,2,100.000000,49,71,64.302326,70.000,3,1,100.000000,0%,,30,490.000000
03_2021,3,Camper/RV,Entire home/apt,2,100.000000,49,71,64.302326,70.000,3,1,100.000000,0%,,30,490.000000
04_2021,3,Camper/RV,Entire home/apt,2,100.000000,49,71,64.302326,70.000,3,1,100.000000,0%,,30,490.000000
05_2020,6,Camper/RV,Entire home/apt,2,100.000000,60,150,99.034483,70.000,6,2,97.457143,100%,,39,468.666667
06_2020,6,Camper/RV,Entire home/apt,2,100.000000,60,151,98.655172,70.000,6,2,97.457143,0%,,62,698.833333
07_2020,4,Camper/RV,Entire home/apt,2,100.000000,60,136,96.000000,70.000,4,1,98.419355,-33%,,60,975.000000
08_2020,4,Camper/RV,Entire home/apt,2,100.000000,49,70,62.388889,63.000,4,1,98.419355,0%,,61,855.000000
09_2020,4,Camper/RV,Entire home/apt,2,100.000000,49,70,62.388889,63.000,4,1,98.419355,0%,,61,855.000000
10_2020,4,Camper/RV,Entire home/apt,2,100.000000,49,71,64.120000,70.000,4,1,98.419355,0%,,61,857.750000
11_2020,4,Camper/RV,Entire home/apt,2,100.000000,49,71,64.120000,70.000,4,1,98.419355,0%,,60,840.000000
12_2020,3,Camper/RV,Entire home/apt,2,100.000000,49,71,64.302326,70.000,3,1,100.000000,-25%,,46,868.666667
01_2021,4,Camper/RV,Entire home/apt,3,100.000000,39,500,210.036145,150.000,4,1,100.000000,,,90,4627.500000
02_2021,4,Camper/RV,Entire home/apt,3,100.000000,39,500,210.036145,150.000,4,1,100.000000,0%,,60,877.500000
03_2021,4,Camper/RV,Entire home/apt,3,100.000000,39,500,210.036145,150.000,4,1,100.000000,0%,,89,1965.000000
04_2021,4,Camper/RV,Entire home/apt,3,100.000000,39,500,210.036145,150.000,4,1,100.000000,0%,,90,4627.500000
05_2020,4,Camper/RV,Entire home/apt,3,100.000000,54,151,110.385542,140.000,4,1,100.000000,0%,,60,990.000000
